data,stayingpower,texture,smell,price,colour,shipping,packing,text_clean,signature
"Even though the delivery took a while, it's still very pretty (pictures are for coin receipt purposes only)",,,,,,negative,,"even though the delivery took a while, it's still very pretty (pictures are for coin receipt purposes only)",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:na
"Uses: 10gffjvisjufhhrrnfmbsgsbsnbzgvvhdsggjgjrrhdbjrehmfMr
Texture: 0",,negative,,,,,,uses: 10gffjvisjufhhrrnfmbsgsbsnbzgvvhdsggjgjrrhdbjrehmfmr texture: 0,stayingpower:na|texture:negative|smell:na|price:na|colour:na|shipping:na|packing:na
"Sorry, I don't have a photo here, but I think the lipstick is a bit powdery, after applying it for a while I can see a lot of residue in the lip lines ??",,negative,,,,,,"sorry, i don't have a photo here, but i think the lipstick is a bit powdery, after applying it for a while i can see a lot of residue in the lip lines ??",stayingpower:na|texture:negative|smell:na|price:na|colour:na|shipping:na|packing:na
"Careful packaging, beautiful lipstick color, pictures are for coin recognition only",,,,,positive,,positive,"careful packaging, beautiful lipstick color, pictures are for coin recognition only",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:positive
"The lipstick is ok, because the price is cheap, don't expect much. Due to the pandemic, delivery may take a while, so please stay healthy and be careful",,,,positive,,negative,,"the lipstick is ok, because the price is cheap, don't expect much. due to the pandemic, delivery may take a while, so please stay healthy and be careful",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:negative|packing:na
"Pretty lipstick, cheap, delivery took a while, beautiful packaging..........",,,,positive,,negative,positive,"pretty lipstick, cheap, delivery took a while, beautiful packaging..........",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:negative|packing:positive
"Goods received. But the lipstick color is not exactly like the photo
The material is soft and smooth but still gives 5 stars",,positive,,,negative,,,goods received. but the lipstick color is not exactly like the photo the material is soft and smooth but still gives 5 stars,stayingpower:na|texture:positive|smell:na|price:na|colour:negative|shipping:na|packing:na
"Beautiful color
Matte lipstick is so satisfying
If your lips are dry, be sure to add a layer of moisturizer to make them look great",positive,,,,positive,,,"beautiful color matte lipstick is so satisfying if your lips are dry, be sure to add a layer of moisturizer to make them look great",stayingpower:positive|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Please note that this color is earthy orange, not earthy red, it's a beautiful, smooth color",,positive,,,positive,,,"please note that this color is earthy orange, not earthy red, it's a beautiful, smooth color",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Beautiful and genuine packaging 
Hciciyfutfufyigugvigufugtdugihojbih",,,,,,,positive,beautiful and genuine packaging hciciyfutfufyigugvigufugtdugihojbih,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
Fast delivery. The store packaged carefully. The lipstick has beautiful color and has a very pleasant light scent. Images are for coins only,,,positive,,positive,positive,positive,fast delivery. the store packaged carefully. the lipstick has beautiful color and has a very pleasant light scent. images are for coins only,stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:positive|packing:positive
Beautiful cheap lipstick worth the money color 403 is slightly brown ummmmmmmmmmmm 402 is so beautiful,,,,positive,positive,,,beautiful cheap lipstick worth the money color 403 is slightly brown ummmmmmmmmmmm 402 is so beautiful,stayingpower:na|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:na
It's quite amazing. It's cheap but really good. I think you should buy it,,,,positive,,,,it's quite amazing. it's cheap but really good. i think you should buy it,stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"Product delivery took a little long (probably due to foreign products), delivered in the correct model,",,,,,,negative,,"product delivery took a little long (probably due to foreign products), delivered in the correct model,",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:na
"Ok nma lipstick, hard to spread ndjdkxushshdiwjsjhdbdxjsishfndjdidjjdjs",,negative,,,,,,"ok nma lipstick, hard to spread ndjdkxushshdiwjsjhdbdxjsishfndjdidjjdjs",stayingpower:na|texture:negative|smell:na|price:na|colour:na|shipping:na|packing:na
The lipstick is beautiful but I ordered 5 but the shop only sent me 4 ????,,,,,,negative,,the lipstick is beautiful but i ordered 5 but the shop only sent me 4 ????,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:na
"The lipstick is very smooth and goes on without drying out your lips. Beautiful, fast delivery",,positive,,,,positive,,"the lipstick is very smooth and goes on without drying out your lips. beautiful, fast delivery",stayingpower:na|texture:positive|smell:na|price:na|colour:na|shipping:positive|packing:na
"The lipstick smells like chocolate, I really like it.. it's so smooth and silky.. the color is beautiful ?????? will support the shop for a long time",,positive,positive,,positive,,,"the lipstick smells like chocolate, i really like it.. it's so smooth and silky.. the color is beautiful ?????? will support the shop for a long time",stayingpower:na|texture:positive|smell:positive|price:na|colour:positive|shipping:na|packing:na
Carefully packaged and delivered quickly. Very smooth and fragrant lipstick,,positive,positive,,,positive,positive,carefully packaged and delivered quickly. very smooth and fragrant lipstick,stayingpower:na|texture:positive|smell:positive|price:na|colour:na|shipping:positive|packing:positive
"Very nice product, delivery took a while but the quality is outstanding so you should buy it",,,,,,negative,,"very nice product, delivery took a while but the quality is outstanding so you should buy it",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:na
The shop packaged the goods very carefully. They also gave me 1 extra lipstick and the color is also very pretty. I will continue to support the shop next time??,,,,,positive,,positive,the shop packaged the goods very carefully. they also gave me 1 extra lipstick and the color is also very pretty. i will continue to support the shop next time??,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:positive
"Because it's being shipped to my friend, I don't have actual photos, but the price is cheap, I bought it on sale, beautiful colors, and fast delivery. I really like it ????",,,,positive,,positive,,"because it's being shipped to my friend, i don't have actual photos, but the price is cheap, i bought it on sale, beautiful colors, and fast delivery. i really like it ????",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:positive|packing:na
"Shop delivers quickly 
Beautiful product
(video and images are for coin receipt purposes)",,,,,,positive,,shop delivers quickly beautiful product (video and images are for coin receipt purposes),stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"Fast delivery, standard color lipstick has a matte texture like the brand where it comes from, and the lipstick has a very fragrant chocolate scent. Worth having ??",negative,,positive,,positive,positive,,"fast delivery, standard color lipstick has a matte texture like the brand where it comes from, and the lipstick has a very fragrant chocolate scent. worth having ??",stayingpower:negative|texture:na|smell:positive|price:na|colour:positive|shipping:positive|packing:na
"Fast delivery, careful packaging, excellent product quality",,,,,positive,,positive,"fast delivery, careful packaging, excellent product quality",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:positive
