text,stayingpower_pred,stayingpower_conf,stayingpower_true,texture_pred,texture_conf,texture_true,smell_pred,smell_conf,smell_true,price_pred,price_conf,price_true,colour_pred,colour_conf,colour_true,shipping_pred,shipping_conf,shipping_true,packing_pred,packing_conf,packing_true,msr_resolution,conflict_score
"the color is beautiful but a bit powdery and takes a long time to ship. buying for you, video and images are for illustration purposes only",negative,0.5401,None,negative,0.915,negative,positive,0.4487,None,positive,0.571,None,positive,0.5389,positive,negative,0.7698,negative,negative,0.7616,None,MIXED,1.0241
"the color of the scented lipstick is so pretty, but the delivery took a little while",negative,0.5038,None,positive,0.6368,None,positive,0.7785,positive,positive,0.8492,None,positive,0.8292,positive,negative,0.8523,negative,positive,0.8222,None,MIXED,1.0073
shop delivers all goods. packed carefully. delivery time is a bit long because of international goods. the lipstick color is not the same as the photo. the rest are ok.,negative,0.6389,None,negative,0.5338,None,negative,0.4012,None,positive,0.5284,None,negative,0.7835,negative,negative,0.7334,negative,negative,0.5176,positive,MIXED,0.4609
"beautiful lipstick, long delivery standard color kikoiiiiiiiiiivgyffhgdasgjgwscbkihhpjv. bbvcccghcvbugcvugc trchh",negative,0.5803,None,positive,0.516,None,positive,0.7691,None,positive,0.8186,None,positive,0.8127,positive,negative,0.8532,negative,positive,0.7747,None,MIXED,1.0325
"buying color 301 is the right choice, the color is super cool. unexpectedly, it's so cheap and so beautiful??",positive,0.7391,None,positive,0.6762,None,positive,0.891,None,positive,0.9199,positive,positive,0.9297,positive,neutral,0.6093,None,positive,0.9098,None,Overall Positive,0.0
"smooth lipstick, genuine product",positive,0.7484,None,positive,0.8951,positive,positive,0.9078,None,positive,0.937,None,positive,0.8077,None,neutral,0.7788,None,positive,0.899,None,Overall Positive,0.0
"product is smaller than expected, shipper is friendly and enthusiastic, packaging is secure",positive,0.7599,None,positive,0.8608,None,positive,0.8967,None,positive,0.9369,None,positive,0.7734,None,positive,0.8543,positive,positive,0.9318,positive,Overall Positive,0.0
uses: tot texture: earthy orange color color fastness: good bdnsjssjksiwiwikwkwkwkwkowowiwkkwkwjwjwkwkwiwiiwiwiwkwjw,neutral,0.6093,positive,neutral,0.8101,neutral,positive,0.6903,None,positive,0.7861,None,positive,0.7561,neutral,positive,0.4791,None,positive,0.7851,None,Overall Positive,0.0
"it's so beautifulmmmmmmmmmmmm it's so fragrantnnnnnn, i love the color 25 after using two sticks.",positive,0.7553,None,positive,0.6638,None,positive,0.8492,positive,positive,0.8947,None,positive,0.9386,positive,neutral,0.6511,None,positive,0.885,None,Overall Positive,0.0
the lipstick color is beautiful and soft but i accidentally bought two of the same color. beautiful and luxurious packaging,positive,0.6976,None,positive,0.8571,None,positive,0.9,None,positive,0.9295,None,positive,0.8151,positive,neutral,0.7649,None,positive,0.8924,positive,Overall Positive,0.0
tiny xink xink lipstick has amazingly beautiful color,positive,0.5909,None,positive,0.6314,None,positive,0.8619,None,positive,0.8845,None,positive,0.9427,positive,neutral,0.5101,None,positive,0.8873,None,Overall Positive,0.0
the lipstick smell is a bit strong and pungent. the color rendering is not very accurate. the pink base is a bit cheesy. but in general at this price range it's ok,negative,0.455,None,negative,0.4977,None,negative,0.6573,negative,positive,0.5624,positive,negative,0.6673,negative,negative,0.4392,None,negative,0.5485,None,MIXED,0.4798
the lipstick is very pretty but i'm too lazy to try the color and hope it suits me hicc??,neutral,0.5072,None,neutral,0.5445,None,positive,0.773,None,positive,0.8412,None,positive,0.487,neutral,neutral,0.5005,None,positive,0.8207,None,Overall Positive,0.0
"i really like this lipstick, although it's cheap but the quality is good, the only thing is that it still wears off while saying it's a matte lipstick, the lipstick has a scent that i really like. carefully packaged but delivery took a bit longer than i thought.",negative,0.7868,negative,negative,0.4726,None,positive,0.7754,positive,positive,0.7922,positive,positive,0.7595,None,negative,0.8162,negative,positive,0.6822,positive,MIXED,1.2284
"fast delivery, good packaging, beautiful color lipstick",positive,0.7672,None,positive,0.6179,None,positive,0.8396,None,positive,0.9146,None,positive,0.9502,positive,positive,0.8962,positive,positive,0.9286,positive,Overall Positive,0.0
"dear dear, buy it because the color is so pretty!!",positive,0.5971,None,positive,0.6753,None,positive,0.8471,None,positive,0.8819,None,positive,0.946,positive,neutral,0.5034,None,positive,0.8896,None,Overall Positive,0.0
"the lipstick is very smooth on the lips, smooth like velvet, it smells great, the color is pretty, easy to use, it's cheap, and it's genuine, so rest assured, fast delivery, packaged carefully, and neat.",positive,0.8364,None,positive,0.8828,positive,positive,0.9171,positive,positive,0.9541,positive,positive,0.898,positive,positive,0.6289,positive,positive,0.9478,positive,Overall Positive,0.0
"the lipstick is ok, thick. the color is a bit unsuitable for my skin. the first bowl takes a long time to dry and is a bit sticky to the teeth",negative,0.6271,None,negative,0.7051,negative,negative,0.6059,None,positive,0.5038,None,negative,0.7953,negative,negative,0.571,None,negative,0.6718,None,MIXED,0.4471
"color 25 is out of dipping sauce. the mall processed the goods quickly, i received it in 2 days and i really like it. bbia is always true love",positive,0.8243,None,positive,0.8049,None,positive,0.9187,None,positive,0.9496,None,positive,0.9059,positive,positive,0.5081,positive,positive,0.9386,None,Overall Positive,0.0
color fastness: beautiful bdjfjjfjfjf can do yyyy can do that yesbxnxnxxbcjcjjc,neutral,0.6103,positive,neutral,0.831,None,positive,0.6429,None,positive,0.7683,None,positive,0.8072,None,positive,0.5033,None,positive,0.7706,None,Overall Positive,0.0
"the lipstick is beautiful and fragrant. you should buy it, everyone hit it up so pretty",positive,0.7918,None,positive,0.8503,None,positive,0.9114,positive,positive,0.9291,None,positive,0.9155,None,neutral,0.6761,None,positive,0.9183,None,Overall Positive,0.0
okkk okay the color is so beautiful should buyaaaaaa delivery is a bit long,negative,0.535,None,positive,0.526,None,positive,0.7618,None,positive,0.8318,None,positive,0.8093,positive,negative,0.8612,negative,positive,0.7802,None,MIXED,1.0144
"sorry about the pictures, because i bought it to sell so i never had time to take a photo to evaluate, but the appearance looks ok, the quality is probably good. should buy, well packaged and long delivery",negative,0.4655,None,positive,0.5944,None,positive,0.64,None,positive,0.8369,None,positive,0.5785,None,negative,0.8762,negative,positive,0.7833,positive,MIXED,0.9647
"it's so good, it's a bargain. at first, when i wrote the text, i thought the two colors were the same, but looking closely, 502 is pinker and has more earth tones. in addition, the color is much darker than in the photo, so if you choose a light color, you won't have to worry about it fading your skin. i bought 2 for only 99k and got an extra gel mask as a gift, i love it.",positive,0.3931,None,positive,0.599,None,positive,0.6909,None,positive,0.7283,positive,negative,0.4744,neutral,neutral,0.452,None,positive,0.6725,None,MIXED,0.4112
color 302 doesn't seem to have many people buying it. it's really beautiful. the bright color is suitable for people with white skin. colors 501 and 504 look very good and suitable for school. color 402 is a red-brown tone. the lipstick is quite smooth and difficult to spread,positive,0.4449,None,positive,0.6525,positive,positive,0.8065,None,positive,0.8783,None,positive,0.724,positive,neutral,0.6535,None,positive,0.8372,None,Overall Positive,0.0
the color is ok and the texture is soft and not too dry. it's also cheap so everyone should buy it,positive,0.7918,None,positive,0.9117,positive,positive,0.9208,None,positive,0.9537,positive,positive,0.8487,positive,neutral,0.7025,None,positive,0.926,None,Overall Positive,0.0
the lipstick is very beautiful and smells like chocolate so i bought it hahahaha,positive,0.7911,None,positive,0.7809,None,positive,0.9055,positive,positive,0.926,None,positive,0.9189,None,neutral,0.6129,None,positive,0.9138,None,Overall Positive,0.0
"the smell is a bit unpleasant, but not strong. it's fine on the lips. also smooth super pretty color?? compact and cute. you should buy it. (huhu, i tested it carefully on my lips today and found that it doesn't apply to my lips at all, even though my lips are gently exfoliated, there's no dead skin or anything. applying multiple layers still doesn't apply.) but for this price, i don't expect much.",positive,0.4626,None,positive,0.5836,negative,negative,0.7078,negative,positive,0.7925,positive,positive,0.5555,positive,neutral,0.517,None,positive,0.657,None,MIXED,0.5745
"bbia's color 25 is amazing, it's so beautiful, i've bought it over and over again, this color is so flattering on dark skin, it also whitens my teeth.",positive,0.8177,None,positive,0.8224,None,positive,0.9074,None,positive,0.9308,None,positive,0.9302,positive,neutral,0.6671,None,positive,0.9203,None,Overall Positive,0.0
the lipstick sticks very well ndjdjkskskajajanabsbhwuwksksjjwkakalanzjejwiksjxndndjsjsosoodjsjd,positive,0.8037,positive,positive,0.8317,None,positive,0.9119,None,positive,0.9309,None,positive,0.8685,None,neutral,0.7099,None,positive,0.9112,None,Overall Positive,0.0
"in general, the lipstick is ok, the color is a bit lighter than the picture",negative,0.5057,None,positive,0.5878,None,positive,0.4349,None,positive,0.6126,None,negative,0.8033,negative,negative,0.3937,None,positive,0.5635,None,MIXED,0.9596
"the color is so beautiful, the lipstick smells so good lol 100000000000000 points",positive,0.6586,None,positive,0.652,None,positive,0.8522,positive,positive,0.8856,None,positive,0.9513,positive,neutral,0.5135,None,positive,0.8924,None,Overall Positive,0.0
"fast shipping, well packaged without dents. the packaging is so pretty lunn. the lipstick is fragrant, matte, and smooth, not drying, but easily revealing lip lines. the earthy orange red color is very flattering, dark skinned people must try it. it has the word shopee mall so you can rest assured that the quality is not fake. will support next time ?",positive,0.8229,positive,positive,0.8434,positive,positive,0.9213,positive,positive,0.9514,None,positive,0.8693,positive,positive,0.5943,positive,positive,0.943,positive,Overall Positive,0.0
"although it's not as durable as i thought, after eating and drinking, the color is still light on my lips",negative,0.7653,neutral,negative,0.6692,None,positive,0.5764,None,positive,0.657,None,positive,0.7335,None,negative,0.467,None,negative,0.5221,None,MIXED,1.0857
"full delivery. reading the reviews, i saw that many people said there was a lack of delivery, so i was a bit confused because there were many beautiful and cheap products, so i still ordered them to try.",positive,0.5588,None,negative,0.5708,None,positive,0.4603,None,positive,0.6813,None,positive,0.5695,None,negative,0.6202,positive,negative,0.6365,None,MIXED,1.0124
"the lipstick is pretty but i think it's more suitable for eyeshadow because it's too powdery and delivery is super long, 18 days to arrive",negative,0.661,None,negative,0.8326,negative,positive,0.505,None,positive,0.6509,None,negative,0.4337,None,negative,0.8621,negative,negative,0.6667,None,MIXED,0.8662
"7 days in stock, good quality product smooth??????????????????????????????????????????????????????",positive,0.6876,None,positive,0.8603,positive,positive,0.8904,None,positive,0.9295,None,positive,0.7475,None,neutral,0.774,positive,positive,0.887,None,Overall Positive,0.0
"i ordered on september 9 and now received the lipstick! i also received a thank you letter and was given a lipstick, carefully packaged! the lipstick is fragrant and has a smooth texture on the lips. color 24 i think is more of an orange tone. when i received the lipstick, it had streaks like in the picture and i didn't like it very much! when i opened the lipstick as a gift, i found it almost used up, which is a relief!",positive,0.3585,None,positive,0.4667,positive,positive,0.3983,positive,positive,0.5695,None,neutral,0.5522,neutral,neutral,0.5228,None,positive,0.4492,positive,Overall Positive,0.0
"beautiful shell, fragrant smell, beautiful color, very fast delivery, the packaging is a bit looseuuu^^",negative,0.5747,None,negative,0.8035,None,negative,0.4145,positive,positive,0.6765,None,positive,0.6928,positive,positive,0.7414,positive,negative,0.5654,negative,MIXED,1.1138
"the lipstick is round, pretty like the picture, smaller than the a12 lipstick, not very fragrant but just right for the price of 9k",positive,0.5457,None,positive,0.7045,None,positive,0.4667,positive,positive,0.87,positive,positive,0.611,None,positive,0.4791,None,positive,0.8228,None,Overall Positive,0.0
